reference_id,enrichment_id,ku_id,content_field,cell_index,link_index,link_label,target_type,target_id,resolution_status
ref-65a6624f4f53a832,enr-02751,units/persons/francesco-petrucci,value,,0,托斯卡纳大公子费迪南多肖像,entity,units/works/francesco-petrucci-grand-prince-ferdinand-of-tuscany,resolved_entity
ref-4f71a0fdc629a060,enr-02751,units/persons/francesco-petrucci,cells,1,0,托斯卡纳大公子费迪南多肖像,entity,units/works/francesco-petrucci-grand-prince-ferdinand-of-tuscany,resolved_entity
ref-abdf7552e37cf817,enr-02772,units/persons/francis-haskell,value,,0,赞助人与画家,entity,units/archives/patrons-and-painters,resolved_entity
ref-d4d3dc79b14dbe43,enr-02772,units/persons/francis-haskell,cells,1,0,赞助人与画家,entity,units/archives/patrons-and-painters,resolved_entity
ref-34379fef1e1e82ed,enr-02774,units/persons/francis-haskell,value,,0,伦敦,entity,units/places/london,resolved_entity
ref-a5a69c235f11ab7b,enr-02774,units/persons/francis-haskell,cells,1,0,伦敦,entity,units/places/london,resolved_entity
ref-4e1c876c69a47d21,enr-02775,units/persons/francis-haskell,value,,0,剑桥大学国王学院,entity,units/institutions/kings-college-cambridge,resolved_entity
ref-730a155999a3770b,enr-02775,units/persons/francis-haskell,cells,1,0,剑桥大学国王学院,entity,units/institutions/kings-college-cambridge,resolved_entity
ref-7648748e3a40d57d,enr-02778,units/persons/francis-haskell,value,,0,尼古拉斯·佩夫斯纳,entity,units/persons/nikolaus-pevsner,resolved_entity
ref-0c20d373770996db,enr-02778,units/persons/francis-haskell,cells,1,0,尼古拉斯·佩夫斯纳,entity,units/persons/nikolaus-pevsner,resolved_entity
ref-ced8701abfe17012,enr-02779,units/persons/francis-haskell,value,,0,拉里萨·萨尔米娜,entity,units/persons/larissa-dedicatee,resolved_entity
ref-d49aac9af58ab3dd,enr-02779,units/persons/francis-haskell,cells,1,0,拉里萨·萨尔米娜,entity,units/persons/larissa-dedicatee,resolved_entity
ref-f50e0f3f2d4c1c54,enr-02780,units/persons/francis-haskell,value,,0,亚历山德罗·贝塔尼奥,entity,units/persons/alessandro-bettagno,resolved_entity
ref-7eb96bce4e7b7ac9,enr-02780,units/persons/francis-haskell,value,,1,拉里萨·萨尔米娜,entity,units/persons/larissa-dedicatee,resolved_entity
ref-46542848d9fde3cf,enr-02780,units/persons/francis-haskell,cells,1,0,亚历山德罗·贝塔尼奥,entity,units/persons/alessandro-bettagno,resolved_entity
ref-9f9cc77cab89f469,enr-02780,units/persons/francis-haskell,cells,1,1,拉里萨·萨尔米娜,entity,units/persons/larissa-dedicatee,resolved_entity
ref-771c3ae4f1c75752,enr-10660,units/persons/franco-venturi,value,,0,罗马,entity,units/places/rome,resolved_entity
ref-2a5e24e1eaf54ac7,enr-10660,units/persons/franco-venturi,cells,1,0,罗马,entity,units/places/rome,resolved_entity
ref-f27325a5b0d432a8,enr-10661,units/persons/franco-venturi,value,,0,都灵,entity,units/places/turin,resolved_entity
ref-2d560b3670b81a80,enr-10661,units/persons/franco-venturi,cells,1,0,都灵,entity,units/places/turin,resolved_entity
ref-21996e3b15d2d212,enr-10663,units/persons/franco-venturi,value,,0,都灵大学,entity,units/institutions/university-of-turin,resolved_entity
ref-aea5dd32284b6cf4,enr-10663,units/persons/franco-venturi,cells,1,0,都灵大学,entity,units/institutions/university-of-turin,resolved_entity
ref-8a99b8d45c85660d,enr-10664,units/persons/franco-venturi,value,,0,都灵大学,entity,units/institutions/university-of-turin,resolved_entity
ref-4e999182d5212ede,enr-10664,units/persons/franco-venturi,cells,1,0,都灵大学,entity,units/institutions/university-of-turin,resolved_entity
ref-acaae2447eb2f7ed,enr-10668,units/persons/francois-chauveau,value,,0,画廊中的马扎然,entity,units/works/nanteuil-cardinal-mazarin-in-his-gallery,resolved_entity
ref-04d0d96f2059b316,enr-10668,units/persons/francois-chauveau,cells,1,0,画廊中的马扎然,entity,units/works/nanteuil-cardinal-mazarin-in-his-gallery,resolved_entity
ref-d9d8b41a060d01e1,enr-02797,units/persons/francois-chauveau,value,,0,罗贝尔·南特伊,entity,units/persons/nanteuil,resolved_entity
ref-79de1466201b7b6d,enr-02797,units/persons/francois-chauveau,cells,1,0,罗贝尔·南特伊,entity,units/persons/nanteuil,resolved_entity
ref-5f52711b2ad21c07,enr-10669,units/persons/francois-mansart,value,,0,朱尔·马扎然,entity,units/persons/mazarin,resolved_entity
ref-644e533c2e0b1a8b,enr-10669,units/persons/francois-mansart,cells,1,0,朱尔·马扎然,entity,units/persons/mazarin,resolved_entity
ref-eb192cb5c53771cf,enr-02802,units/persons/francois-mansart,value,,0,马扎然宫,entity,units/places/palais-mazarin,resolved_entity
ref-bbd31b79f79aa91f,enr-02802,units/persons/francois-mansart,cells,1,0,马扎然宫,entity,units/places/palais-mazarin,resolved_entity
ref-89ba0dabdf280623,enr-02803,units/persons/francois-mansart,value,,0,马扎然画廊,entity,units/places/galerie-mazarin,resolved_entity
ref-680a357cc807f9b7,enr-02803,units/persons/francois-mansart,cells,1,0,马扎然画廊,entity,units/places/galerie-mazarin,resolved_entity
ref-5c8c1ff428350400,enr-10672,units/persons/franz-koenigs,value,,0,卡西亚诺·达尔·波佐漫画,entity,units/works/bernini-caricature-of-cassiano-dal-pozzo,resolved_entity
ref-be5cd8873a43b72d,enr-10672,units/persons/franz-koenigs,cells,1,0,卡西亚诺·达尔·波佐漫画,entity,units/works/bernini-caricature-of-cassiano-dal-pozzo,resolved_entity
ref-4c8eb543a3b96165,enr-10682,units/persons/fulvio-testi,evidence,,0,信件知识元,entity,units/archives/testi-fontana-bernini-letter,resolved_entity
ref-efe2704ef5cbea4e,enr-10682,units/persons/fulvio-testi,cells,2,0,信件知识元,entity,units/archives/testi-fontana-bernini-letter,resolved_entity
ref-003f5a6c2fa7ff9a,enr-10683,units/persons/fulvio-testi,evidence,,0,信件知识元,entity,units/archives/testi-fontana-letter-1634-01-18,resolved_entity
ref-abeade04c18f0539,enr-10683,units/persons/fulvio-testi,cells,2,0,信件知识元,entity,units/archives/testi-fontana-letter-1634-01-18,resolved_entity
ref-b09986c9b59c7fc2,enr-10693,units/persons/g-h-w-rylands,value,,0,剑桥大学国王学院,entity,units/institutions/kings-college-cambridge,resolved_entity
ref-a0b32e9da8a1624f,enr-10693,units/persons/g-h-w-rylands,cells,1,0,剑桥大学国王学院,entity,units/institutions/kings-college-cambridge,resolved_entity
ref-a8947b1d372b6c2e,enr-02838,units/persons/g-h-w-rylands,value,,0,赞助人与画家,entity,units/archives/patrons-and-painters,resolved_entity
ref-e2ef9f2bc948311c,enr-02838,units/persons/g-h-w-rylands,cells,1,0,赞助人与画家,entity,units/archives/patrons-and-painters,resolved_entity
ref-aef5ffd49cb4945c,enr-02843,units/persons/g-m-sasso,value,,0,乔万尼·马里亚·萨索肖像,entity,units/works/alessandro-longhi-g-m-sasso,resolved_entity
ref-0660f99009955c73,enr-02843,units/persons/g-m-sasso,cells,1,0,乔万尼·马里亚·萨索肖像,entity,units/works/alessandro-longhi-g-m-sasso,resolved_entity
ref-bf2cf9c284068649,enr-10695,units/persons/g-m-sasso,value,,0,威尼斯,entity,units/places/venice,resolved_entity
ref-af24f2315839eba7,enr-10695,units/persons/g-m-sasso,cells,1,0,威尼斯,entity,units/places/venice,resolved_entity
ref-b848cc4108bd26c0,enr-02846,units/persons/g-m-sasso,value,,0,亚伯拉罕·休谟,entity,units/persons/abraham-hume,resolved_entity
ref-549acb90fa15179d,enr-02846,units/persons/g-m-sasso,cells,1,0,亚伯拉罕·休谟,entity,units/persons/abraham-hume,resolved_entity
ref-bd2582a04e3e1edb,enr-02854,units/persons/g-volpato,value,,0,阿尔加罗蒂墓前悼念者,entity,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,resolved_entity
ref-003108ba66d9b658,enr-02854,units/persons/g-volpato,cells,1,0,阿尔加罗蒂墓前悼念者,entity,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,resolved_entity
ref-3f4db3f801ceda7c,enr-10702,units/persons/g-volpato,value,,0,弗朗切斯科·巴尔托洛齐,entity,units/persons/bartolozzi,resolved_entity
ref-9f494ec945027958,enr-10702,units/persons/g-volpato,value,,1,威尼斯,entity,units/places/venice,resolved_entity
ref-0c6386a30d2dfe72,enr-10702,units/persons/g-volpato,cells,1,0,弗朗切斯科·巴尔托洛齐,entity,units/persons/bartolozzi,resolved_entity
ref-6f95645766c591e7,enr-10702,units/persons/g-volpato,cells,1,1,威尼斯,entity,units/places/venice,resolved_entity
ref-fc5aac4f2a34a2a9,enr-10703,units/persons/g-volpato,value,,0,阿尔加罗蒂墓版画,entity,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,resolved_entity
ref-1a861e8aa9a56dfd,enr-10703,units/persons/g-volpato,cells,1,0,阿尔加罗蒂墓版画,entity,units/works/g-volpato-mourners-at-tomb-of-francesco-algarotti-in-pisa,resolved_entity
ref-83fc34d8b5556af1,enr-10704,units/persons/g-volpato,value,,0,卡洛·比安科尼,entity,units/persons/carlo-bianconi,resolved_entity
ref-8079966f394fe82c,enr-10704,units/persons/g-volpato,cells,1,0,卡洛·比安科尼,entity,units/persons/carlo-bianconi,resolved_entity
ref-6f09dbc9e6808786,enr-10705,units/persons/g-volpato,value,,0,安东尼奥·卡诺瓦,entity,units/persons/canova,resolved_entity
ref-bcf45910574a947c,enr-10705,units/persons/g-volpato,cells,1,0,安东尼奥·卡诺瓦,entity,units/persons/canova,resolved_entity
ref-4705c7272c0dac49,enr-10708,units/persons/gaetano-cozzi,value,,0,威尼斯,entity,units/places/venice,resolved_entity
ref-bebc8f7eeecd1d3f,enr-10708,units/persons/gaetano-cozzi,cells,1,0,威尼斯,entity,units/places/venice,resolved_entity
ref-c9f4e87e66e32135,enr-10710,units/persons/gaetano-cozzi,value,,0,威尼斯卡福斯卡里大学,entity,units/institutions/ca-foscari-university-venice,resolved_entity
ref-4e41c0355622e9ab,enr-10710,units/persons/gaetano-cozzi,cells,1,0,威尼斯卡福斯卡里大学,entity,units/institutions/ca-foscari-university-venice,resolved_entity
ref-8dbec155db4106b8,enr-10711,units/persons/gaetano-cozzi,value,,0,帕多瓦大学,entity,units/institutions/university-of-padua,resolved_entity
ref-690a14306610195e,enr-10711,units/persons/gaetano-cozzi,cells,1,0,帕多瓦大学,entity,units/institutions/university-of-padua,resolved_entity
ref-a95204ca4175cae6,enr-10712,units/persons/gaetano-cozzi,value,,0,威尼斯卡福斯卡里大学,entity,units/institutions/ca-foscari-university-venice,resolved_entity
ref-a06b1447e65335f9,enr-10712,units/persons/gaetano-cozzi,cells,1,0,威尼斯卡福斯卡里大学,entity,units/institutions/ca-foscari-university-venice,resolved_entity
ref-f1cff78b4bacaabc,enr-10718,units/persons/gaspar-roomer,value,,0,那不勒斯,entity,units/places/naples,resolved_entity
ref-c849c48d23bb39df,enr-10718,units/persons/gaspar-roomer,cells,1,0,那不勒斯,entity,units/places/naples,resolved_entity
ref-4f36b38cde311df0,enr-10719,units/persons/gaspar-roomer,value,,0,希律王宴会,entity,units/works/rubens-the-feast-of-herod,resolved_entity
ref-649e1d2849ff85a7,enr-10719,units/persons/gaspar-roomer,cells,1,0,希律王宴会,entity,units/works/rubens-the-feast-of-herod,resolved_entity
ref-14845b579ca07bb7,enr-10720,units/persons/gaspar-roomer,value,,0,鲁本斯,entity,units/persons/peter-paul-rubens,resolved_entity
ref-ff367a66c0d14b09,enr-10720,units/persons/gaspar-roomer,cells,1,0,鲁本斯,entity,units/persons/peter-paul-rubens,resolved_entity
ref-52f1ab85254a0df2,enr-10724,units/persons/gentile-bellini,evidence,,0,异文记录,processing_record,patrons-and-painters-chp-1/process/knowledge.md#rev-072-persons-gentile-bellini,not_in_package
ref-bd0964a0bb5f0f42,enr-10724,units/persons/gentile-bellini,cells,2,0,异文记录,processing_record,patrons-and-painters-chp-1/process/knowledge.md#rev-072-persons-gentile-bellini,not_in_package
ref-7652adcf22bc75eb,enr-02901,units/persons/giacomo-triga,value,,0,圣克莱孟堂重新装饰,entity,units/events/san-clemente-redecoration,resolved_entity
ref-4cec0dad35c6b2e7,enr-02901,units/persons/giacomo-triga,cells,1,0,圣克莱孟堂重新装饰,entity,units/events/san-clemente-redecoration,resolved_entity
ref-a770f11db9348124,enr-02910,units/persons/giambattista-passeri,value,,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-1ebfacebc8ba8776,enr-02910,units/persons/giambattista-passeri,cells,1,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-45ae193cf70b867e,enr-02911,units/persons/giambattista-passeri,value,,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-2fa8ec7f9bc1ee65,enr-02911,units/persons/giambattista-passeri,cells,1,0,罗马（Rome）,entity,units/places/rome,resolved_entity
ref-88acf32be2c66b3f,enr-10745,units/persons/giambattista-passeri,value,,0,多梅尼基诺,entity,units/persons/domenichino,resolved_entity
ref-237da092b8ced404,enr-10745,units/persons/giambattista-passeri,cells,1,0,多梅尼基诺,entity,units/persons/domenichino,resolved_entity
ref-9bf2b8167da673a4,enr-10746,units/persons/giambattista-passeri,value,,0,圣路加学院,entity,units/institutions/accademia-di-san-luca,resolved_entity
ref-72da94c8a116dc37,enr-10746,units/persons/giambattista-passeri,cells,1,0,圣路加学院,entity,units/institutions/accademia-di-san-luca,resolved_entity
ref-1de8820b37b07f61,enr-02920,units/persons/giambattista-tiepolo,value,,0,威尼托（Veneto）,entity,units/places/veneto,resolved_entity
ref-a343b458eda81467,enr-02920,units/persons/giambattista-tiepolo,cells,1,0,威尼托（Veneto）,entity,units/places/veneto,resolved_entity
ref-92e3f5eaf949b911,enr-10756,units/persons/giambattista-tiepolo,value,,0,克娄巴特拉的宴会：巴黎藏本,entity,units/works/tiepolo-banquet-cognacq-jay,resolved_entity
ref-332e799446573efe,enr-10756,units/persons/giambattista-tiepolo,cells,1,0,克娄巴特拉的宴会：巴黎藏本,entity,units/works/tiepolo-banquet-cognacq-jay,resolved_entity
ref-0742afc25e0ad494,enr-10757,units/persons/giambattista-tiepolo,value,,0,克娄巴特拉的宴会：墨尔本藏本,entity,units/works/tiepolo-banquet-victoria,resolved_entity
ref-378183b50034fe71,enr-10757,units/persons/giambattista-tiepolo,cells,1,0,克娄巴特拉的宴会：墨尔本藏本,entity,units/works/tiepolo-banquet-victoria,resolved_entity
ref-a3fe402742e16493,enr-10760,units/persons/giambattista-tiepolo,value,,0,海神向威尼斯致敬,entity,units/works/tiepolo-neptune-paying-homage-to-venice,resolved_entity
ref-f62b7a2a88b29031,enr-10760,units/persons/giambattista-tiepolo,cells,1,0,海神向威尼斯致敬,entity,units/works/tiepolo-neptune-paying-homage-to-venice,resolved_entity
ref-78a799e81a627813,enr-10761,units/persons/giambattista-tiepolo,value,,0,雷佐尼科家族婚姻寓意,entity,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,resolved_entity
ref-9925bfe8f57500d8,enr-10761,units/persons/giambattista-tiepolo,cells,1,0,雷佐尼科家族婚姻寓意,entity,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,resolved_entity
ref-ebc21635c6588b04,enr-10762,units/persons/giambattista-tiepolo,value,,0,皮萨尼家族的荣耀,entity,units/works/tiepolo-glorification-of-the-pisani-family,resolved_entity
ref-bdabec5d53e4302b,enr-10762,units/persons/giambattista-tiepolo,cells,1,0,皮萨尼家族的荣耀,entity,units/works/tiepolo-glorification-of-the-pisani-family,resolved_entity
ref-54a0551109bc65a3,enr-10763,units/persons/giambattista-tiepolo,value,,0,维尔茨堡宫楼梯厅顶画,entity,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,resolved_entity
ref-0555725473a339fa,enr-10763,units/persons/giambattista-tiepolo,cells,1,0,维尔茨堡宫楼梯厅顶画,entity,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,resolved_entity
ref-bbcff5e8b50a410c,enr-10764,units/persons/giambattista-tiepolo,value,,0,梅塞纳斯向奥古斯都呈献艺术（版画）,entity,units/works/tiepolo-maecenas-presenting-the-arts-to-augustus,resolved_entity
ref-345d6f275b704f22,enr-10764,units/persons/giambattista-tiepolo,cells,1,0,梅塞纳斯向奥古斯都呈献艺术（版画）,entity,units/works/tiepolo-maecenas-presenting-the-arts-to-augustus,resolved_entity
ref-092fd125231e1157,enr-10765,units/persons/giambattista-tiepolo,value,,0,乔万多梅尼科·提埃坡罗（Giandomenico Tiepolo）,entity,units/persons/giandomenico-tiepolo,resolved_entity
ref-db42e7a363d34233,enr-10765,units/persons/giambattista-tiepolo,cells,1,0,乔万多梅尼科·提埃坡罗（Giandomenico Tiepolo）,entity,units/persons/giandomenico-tiepolo,resolved_entity
ref-14f7ed07a670d298,enr-02931,units/persons/giambattista-tiepolo,value,,0,格雷戈里奥·拉扎里尼（Gregorio Lazzarini）,entity,units/persons/gregorio-lazzarini,resolved_entity
ref-ac9da07c683196a0,enr-02931,units/persons/giambattista-tiepolo,cells,1,0,格雷戈里奥·拉扎里尼（Gregorio Lazzarini）,entity,units/persons/gregorio-lazzarini,resolved_entity
ref-c891687d0917147a,enr-02946,units/persons/gian-antonio-faldoni,value,,0,扎卡里亚·萨格雷多肖像,entity,units/works/gian-antonio-faldoni-zaccaria-sagredo,resolved_entity
ref-6dd96d00b10b1228,enr-02946,units/persons/gian-antonio-faldoni,cells,1,0,扎卡里亚·萨格雷多肖像,entity,units/works/gian-antonio-faldoni-zaccaria-sagredo,resolved_entity
ref-2f39b34fa1ac6f88,enr-10778,units/persons/gian-antonio-faldoni,value,,0,克洛德·梅朗,entity,units/persons/claude-mellan,resolved_entity
ref-84057c01f91c05a3,enr-10778,units/persons/gian-antonio-faldoni,cells,1,0,克洛德·梅朗,entity,units/persons/claude-mellan,resolved_entity
ref-547d90535d4cf2eb,enr-02961,units/persons/gian-lorenzo-bernini,value,,0,彼得罗·贝尔尼尼（Pietro Bernini）,entity,units/persons/pietro-bernini,resolved_entity
ref-0f1e330ac2e6b185,enr-02961,units/persons/gian-lorenzo-bernini,cells,1,0,彼得罗·贝尔尼尼（Pietro Bernini）,entity,units/persons/pietro-bernini,resolved_entity
ref-d1fb9b7ffaa36e09,enr-02962,units/persons/gian-lorenzo-bernini,value,,0,安杰莉卡·加兰特（Angelica Galante）,entity,units/persons/angelica-galante,resolved_entity
ref-e8f0aa5f401cad11,enr-02962,units/persons/gian-lorenzo-bernini,cells,1,0,安杰莉卡·加兰特（Angelica Galante）,entity,units/persons/angelica-galante,resolved_entity
