segment_id,source_id,chapter,section,source_asset,line_start,line_end,sha256,asset_sha256,release_excluded
chp-2:02_CHP-2_sec_ii:l106-107,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_ii,02_CHP-2_sec_ii.md,106,107,e31f53685472c5c27e3c860c31616dc5464b4f6468b2abc406f047b164aa8f8b,7efde367c2d7d600f599c17d09fbc4f57bf29aa6b7efb439859a1f45b8c863a9,True
chp-2:02_CHP-2_sec_ii:l109-113,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_ii,02_CHP-2_sec_ii.md,109,113,5b1c4853b6b7f22e419442c5442343e53b133d7373dfa845c313feda95f6b247,7efde367c2d7d600f599c17d09fbc4f57bf29aa6b7efb439859a1f45b8c863a9,True
chp-2:02_CHP-2_sec_ii:l115-116,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_ii,02_CHP-2_sec_ii.md,115,116,65c8ed63f5ebf5cb8e440b54d72101d96469d68dee8a51769bef6bae9ad4323a,7efde367c2d7d600f599c17d09fbc4f57bf29aa6b7efb439859a1f45b8c863a9,True
chp-2:02_CHP-2_sec_ii:l118-125,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_ii,02_CHP-2_sec_ii.md,118,125,b45e5832e49f40c221c95f72d8e4be732de3b687fd4ac95821a1cfafe469b27f,7efde367c2d7d600f599c17d09fbc4f57bf29aa6b7efb439859a1f45b8c863a9,True
chp-2:02_CHP-2_sec_ii:l127-139,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_ii,02_CHP-2_sec_ii.md,127,139,4d2e65b99c5e5c8e49ecdc544ab6b88763a2ffa3ce1e5ca424eac5ca6d36da36,7efde367c2d7d600f599c17d09fbc4f57bf29aa6b7efb439859a1f45b8c863a9,True
chp-2:02_CHP-2_sec_ii:l141-145,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_ii,02_CHP-2_sec_ii.md,141,145,6ee183c4a1a0fb2eacd040ac7a9d12a50fc521cd13caabbc49aeaa15ebf3645b,7efde367c2d7d600f599c17d09fbc4f57bf29aa6b7efb439859a1f45b8c863a9,True
chp-2:02_CHP-2_sec_ii:l147-193,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_ii,02_CHP-2_sec_ii.md,147,193,eecca3166cf5e2c76b830b696b314e5c2b6f3cec09b463643578f0b0d44d1c4a,7efde367c2d7d600f599c17d09fbc4f57bf29aa6b7efb439859a1f45b8c863a9,True
chp-2:02_CHP-2_sec_iv:l1-1,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,1,1,42a225566d571b5effec3a55a1b11d61a3422751bc531e264d9b46c24044a4d4,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l3-4,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,3,4,b6105d2699fd40909d7c847e55bd8b5e9c9b45d2c0919fe6373b1649305b9243,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l6-17,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,6,17,438d479ced460d329f80c12d875c4bee2672944f6017cdc0e7c78b19820af78c,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l19-29,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,19,29,06b98701267f8db00f7dc1b9fa35e8ffcdc5d0951ba8c9c0a9e56347885e5fbd,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l31-43,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,31,43,24c57f448578597f0570312dc6bca4744243c4f02872a4f4fba78dc979529abe,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l45-52,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,45,52,8cde8f28190a93455f5efa9d6dd2c56c37633da7f376e805fcdb2bd660dd0fe5,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l54-63,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,54,63,a045f0601ca2ce9cd4099916aa0cb20b60a811eafd3996f3849b2d7a422389e7,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l65-77,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,65,77,69490f9d868a34da1b43ef70ed866733a906d4a10d1935155fa65fb8dd57a811,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l79-89,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,79,89,7f8e4442443bc927ff276280e0d182a1e751cb542f9d0ad3e652f2cf523fb53b,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l91-94,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,91,94,9d24f560848d29aca7437cce39e501eba7b6b5352e2ddce942c713418d352fe1,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l96-104,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,96,104,7f2a37d9ff4614cf577a2e70953139103c18b8f4e0698fa2c5c729a83031bf30,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l106-112,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,106,112,d409bac5a9e5c1caeaf2ed02cdfa8a1a4edc7dac8883ea2be458487bf1ebe001,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l114-125,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,114,125,9f19718c42f5753aa5b75f1317c40ad493602c9539fac022a1a681d37c2b4877,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l127-137,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,127,137,0e76625484b78cacdcbbe376367af73ff261938fbe4b749de9ac7dff7ce27da7,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l139-152,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,139,152,e40daf0da537fc59dc46646867c785d2a3aa8e2c417bdba1c5cadaa4a0cec957,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l154-155,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,154,155,a7e672908b018898ad501af55f08df64c15bc270092201c52043fde7521c577d,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l157-159,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,157,159,9426ab468042b584247509d6173900634458cad7e085bd09d9517ecf69392cee,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l161-163,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,161,163,0c371666544d228bf431af358db296ceb2ff45326892c78fd93874d3f8028c87,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l165-169,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,165,169,288d4662f37379ba97b7009290df0a0d71e4c43135aa75fd4b42fa70cb9cdd9e,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l171-179,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,171,179,8b9f0a3c1510512aebfcd9705603ac117d6723313010877e8da88c8cd26db084,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l181-188,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,181,188,5b494c37d11a6baa4d209ae9e2bf4cc3a74e5052c2f87e36bfa9ccd9bc525d7d,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_iv:l190-245,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_iv,02_CHP-2_sec_iv.md,190,245,5dd2839d3e713ca4795b2bfd4de98120305a38026d0d41ffcc7c84e19fbcfd2a,9f50e1396234faff664211d70a1231ef145bccdc24e91c088f1237d55ca34dbf,True
chp-2:02_CHP-2_sec_vii:l1-1,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_vii,02_CHP-2_sec_vii.md,1,1,2ae5783bf5cb0fbee03cbed2c57f60a9531ef33d0e091df89396e825da060d75,5f2ec3c85927ed4aded258d7a6b1801ccb3b8e0416f0f3f9e57ad7b2fae8dd4c,True
chp-2:02_CHP-2_sec_vii:l3-3,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_vii,02_CHP-2_sec_vii.md,3,3,992305b74428b480ca4d08bc1f0240b8c0fccca008086a11f3600d120bae896b,5f2ec3c85927ed4aded258d7a6b1801ccb3b8e0416f0f3f9e57ad7b2fae8dd4c,True
chp-2:02_CHP-2_sec_vii:l5-19,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_vii,02_CHP-2_sec_vii.md,5,19,1b18b06e5140dfa2987c07e3901cfe46c546a3be3a32f4a6d661de2b98d251c6,5f2ec3c85927ed4aded258d7a6b1801ccb3b8e0416f0f3f9e57ad7b2fae8dd4c,True
chp-2:02_CHP-2_sec_vii:l21-30,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_vii,02_CHP-2_sec_vii.md,21,30,e48382ee2fca2bf2cc0b3b462cb713065f12dccd36d92690e2a4017b10e49bb3,5f2ec3c85927ed4aded258d7a6b1801ccb3b8e0416f0f3f9e57ad7b2fae8dd4c,True
chp-2:02_CHP-2_sec_vii:l32-36,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_vii,02_CHP-2_sec_vii.md,32,36,b10e9ecda86062c0c1dad7a7c4fb34561c726f8ed3d3d9f9d3a4acb3adef5d34,5f2ec3c85927ed4aded258d7a6b1801ccb3b8e0416f0f3f9e57ad7b2fae8dd4c,True
chp-2:02_CHP-2_sec_vii:l38-54,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_vii,02_CHP-2_sec_vii.md,38,54,e158059bf39e132e67c04028d3dc23c4f6f3bda83e9648b8c5dceabe09522409,5f2ec3c85927ed4aded258d7a6b1801ccb3b8e0416f0f3f9e57ad7b2fae8dd4c,True
chp-2:02_CHP-2_sec_viii:l1-1,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_viii,02_CHP-2_sec_viii.md,1,1,89ab98388628170c84527fea487cfc1062c62667d580754276ffbf3b39ec953a,95f938db89eb64a86bbc54065bf1e93e2d4849cd6ed5e6b02aedbe0f1e23350a,True
chp-2:02_CHP-2_sec_viii:l3-7,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_viii,02_CHP-2_sec_viii.md,3,7,a371cfa6ead9f7cfc7973cb642a80e128b6e8a89422a0c02d7c813af313ca735,95f938db89eb64a86bbc54065bf1e93e2d4849cd6ed5e6b02aedbe0f1e23350a,True
chp-2:02_CHP-2_sec_viii:l9-14,haskell-1980-rev-ed,chp-2,02_CHP-2_sec_viii,02_CHP-2_sec_viii.md,9,14,17048bfc854e4774951936ee525da224690f6f5cb2be1244d9fd8dc8649ad200,95f938db89eb64a86bbc54065bf1e93e2d4849cd6ed5e6b02aedbe0f1e23350a,True
chp-3:03_CHP-3_intro:l1-1,haskell-1980-rev-ed,chp-3,03_CHP-3_intro,03_CHP-3_intro.md,1,1,06a1fbdd43f551deb1ddac0a67ae4fc82eeca941b79834387eb39d4276245e54,0537ac39d933f5a377f4a1f153ab9cbbf724a448ef76b7f19190d1f95c3e1fda,True
chp-3:03_CHP-3_intro:l3-5,haskell-1980-rev-ed,chp-3,03_CHP-3_intro,03_CHP-3_intro.md,3,5,fbb49f00abb975e66108d206ec9292d52b67e699b841f8cb68d97669f836488c,0537ac39d933f5a377f4a1f153ab9cbbf724a448ef76b7f19190d1f95c3e1fda,True
chp-3:03_CHP-3_intro:l7-9,haskell-1980-rev-ed,chp-3,03_CHP-3_intro,03_CHP-3_intro.md,7,9,1234d4497f59327e55c7980f8fcd0351a7df01ea9d9c7b592b8f6d3dd3bcae4e,0537ac39d933f5a377f4a1f153ab9cbbf724a448ef76b7f19190d1f95c3e1fda,True
chp-3:03_CHP-3_sec_i:l1-1,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_i,03_CHP-3_sec_i.md,1,1,f627eb367b596d20e23a252951800d93d1a6f841e4cd3e9c8b75d4d4c4495971,a18f48c7b8bf5b161fa13a7ce26ed2935e72d9a14d555f82dfc1d85f84314255,True
chp-3:03_CHP-3_sec_i:l3-14,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_i,03_CHP-3_sec_i.md,3,14,65731270d187f6441994d332868a81dc1e4dbc41b53168a2e173e46798316f26,a18f48c7b8bf5b161fa13a7ce26ed2935e72d9a14d555f82dfc1d85f84314255,True
chp-3:03_CHP-3_sec_i:l16-24,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_i,03_CHP-3_sec_i.md,16,24,5f883b3074bd9851a0bd8f3140da874b28a896640666cfeebcdc735c0487a8dd,a18f48c7b8bf5b161fa13a7ce26ed2935e72d9a14d555f82dfc1d85f84314255,True
chp-3:03_CHP-3_sec_i:l26-33,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_i,03_CHP-3_sec_i.md,26,33,56fa5a6d58dbd1bf1ddbe4f4d2cc1a4ed87a9f33db4d4417a656595434800c6d,a18f48c7b8bf5b161fa13a7ce26ed2935e72d9a14d555f82dfc1d85f84314255,True
chp-3:03_CHP-3_sec_i:l35-43,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_i,03_CHP-3_sec_i.md,35,43,ea302e3edf8ce7923e39f1ff72ffa23af95c6393df8b67fe554a0fac6c0acd7c,a18f48c7b8bf5b161fa13a7ce26ed2935e72d9a14d555f82dfc1d85f84314255,True
chp-3:03_CHP-3_sec_ii:l1-1,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,1,1,a6ca90431969e429d64c4da08bf01d364cba688df69fa2648e70b7200892b469,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l3-4,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,3,4,cf0e037f0e884cfc1145d41ae3e6af4df397276da23c7a9f51fc0e8d55f0085b,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l6-17,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,6,17,70eea4e115091d3b6c5225d8dbae6a13e78e55ea05f83e51d2213ccb8549c907,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l19-31,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,19,31,c73ab32d7e9958941dbf4647c7d57885b865aba88c85172354809ab71fb6cd75,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l33-38,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,33,38,211cfd3c34155058f59cabf6971066c1a805d945235ab40844b81ec7d0d1f909,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l40-52,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,40,52,b76f6576ce7a5747bb441183be4faae8380e8dd2a3b6c6c822764ae4199297ea,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l54-60,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,54,60,cf91a81708c0f50c64ecb08b06a4c82c5821cc139eedba1a3a38c8ea284ce880,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l62-72,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,62,72,b612784ed35de58f0590acc99ef2db92d526ae87b1ac1d52fd72296c4da84e1f,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l74-81,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,74,81,881c76485302a6fe279c20dc914ac52a85000e88dbf6981c2ffcf670a7d5f133,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l83-84,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,83,84,efe04758c32a651c3709552bb25c23c15eea03d0cea46d4283005443dd1ce1f6,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l86-87,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,86,87,c0b5a35c2d69dd0779e1a02001fcb964d2f1735fed52a8ca1932ed90c590f738,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l89-90,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,89,90,f2f04451982fdfe1097522e328c6a548265fced8b3da43e30f210d333b1c629c,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l92-100,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,92,100,70462b358fbd66df113e74b773646b1d312dab1f612a1c5f0d88fd4319519113,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l102-113,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,102,113,65cf612a5de1cf647537b891a7c3151d06d4ab965dc1a5c1b8f65a8d44d50d34,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l115-123,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,115,123,dfb6354aff501326e5db83e22513be551a50abe846081f30116bb3c5f400de41,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l125-135,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,125,135,f3fd665873c89b13db5097b7ce2063ac441f403c6d8186c5845ce32938048890,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l137-142,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,137,142,78854c279fcf302cba677fd80a938ee54c345897e126e9fc6294a54717ecc9c3,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_ii:l144-179,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_ii,03_CHP-3_sec_ii.md,144,179,de9a241370fb7fd1dddc4751917b783158af200ed44c64ab9749fa14cc6325e4,cb17a400fc5a79d895e31fe4a112c83e010f5e5b859883852b3985b7010eb1e6,True
chp-3:03_CHP-3_sec_iv:l1-1,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,1,1,9fe9c284ce724b082ef612e70385fb9f32a66ba2db30ef25e0b1e84be5da8fba,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l3-6,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,3,6,74b57d1fd5126296410ac7f825542741264e4e197d2a601a5bb4ea4bfd822242,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l8-14,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,8,14,ab9c8c2d0b744371e7b6119c81625128b36a4900eb88646cb99781065dd884bf,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l16-24,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,16,24,2860061ec609cd932cec37cf53cdc868bf293fb348c3431fd86d26f976c4ddbe,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l26-33,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,26,33,dc8d9a2e7cf806c2e90e29d7264309782d885caf6f2c55ed2d4a5789a881e7fa,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l35-46,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,35,46,b847f4a8150f3551206a66f765d192823f9191a320da18e1d2059f991e0b7a92,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l48-56,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,48,56,2e358e4f9f63c5a4c08692fcd1bf9766213a9a89946f4c5a7b39755077c37a24,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l58-67,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,58,67,8abd8d4e3cbab6f1797d448de69f96acc3b047e2a24d3214d463eba3dc4aec23,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l69-73,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,69,73,acd5c14a7b46a6fb9d5e347d1e1f68b9175738bd458b9e8fb4411d9f14e1e8ef,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l75-81,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,75,81,ca3918cad3d1cb136990435e0f88b5ae190063146c4692673fba1399a9103c32,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l83-94,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,83,94,d383eda7966545e3076939e047d68dd77ce6235bcbb92b5f76598e6af55cef67,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l96-104,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,96,104,c283eee6bcdc66e73eda228b1b020385823b9a8d369948e3914658c32b9a7d31,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l106-116,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,106,116,a8b23e48d2d3b070393ce4916c2070c2af41aab6567c9689f15a87c5ab512e6c,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l118-128,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,118,128,b0a7eafc09652842025f6c147dc288c7750ffb7ef2f5af0b8ee0ec1963980746,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l130-139,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,130,139,a79d7913c72e8efa785f510fd23415563725a4e6b77bb06b533a6c1eae10fd8f,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l141-150,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,141,150,5e18c21b46bf5b681a69942d515c6c08d18fea2d6ad07c2f78ae3e6bd5cc1e7c,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l152-163,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,152,163,ddbd6a94727311c0ad9be879ae7f437db41b52f7ae0a6174cd7b418b223257fb,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l165-177,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,165,177,31d51a622ebe4435aba123bb7584365b46a72264ce8b84261771e0033a17f19e,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l179-187,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,179,187,735eea420b569b17af9a18dee8d308b1cdf516ba4cb1f58643f11f68c99a0fa9,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-3:03_CHP-3_sec_iv:l189-243,haskell-1980-rev-ed,chp-3,03_CHP-3_sec_iv,03_CHP-3_sec_iv.md,189,243,a1c4488eadee5a37875ea5ba4e8afa1bbc77001b5fd6ad6682b91106e7f1c329,0b2a3412f679bc74e0427612522dad0df1ad9386e941f7646a6983dc76132aed,True
chp-4:04_CHP-4_intro:l1-1,haskell-1980-rev-ed,chp-4,04_CHP-4_intro,04_CHP-4_intro.md,1,1,a04fec753727be64b3a67dd7f4994a0b9c4b5b6a69dd3098e4bee0d1e9ce3090,6703a3c57834a1ec42d3c292d3883571c9f17c67831b38570125b588d225b40b,True
