enrichment_id,ku_id,citation_index,source_id,candidate_source_ids,match_method,resolution_status
enr-13795,units/archives/colnaghi-catalogue-1961,1,src-485dfc4613a9fcaa,src-485dfc4613a9fcaa,normalized_exact_citation,resolved_unique
enr-13796,units/archives/colnaghi-catalogue-1961,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13797,units/archives/colnaghi-catalogue-1961,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13798,units/archives/colnaghi-catalogue-1961,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13799,units/archives/colnaghi-catalogue-1961,0,src-485dfc4613a9fcaa,src-485dfc4613a9fcaa,normalized_exact_citation,resolved_unique
enr-00139,units/archives/conforti-legros-designers-1977,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08668,units/archives/conforti-legros-designers-1977,0,src-b4a24d415e52b15d,src-b4a24d415e52b15d,normalized_exact_citation,resolved_unique
enr-00142,units/archives/conforti-legros-designers-1977,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00143,units/archives/conforti-legros-designers-1977,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00144,units/archives/conforti-legros-designers-1977,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00145,units/archives/conforti-legros-designers-1977,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00146,units/archives/conforti-legros-designers-1977,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00147,units/archives/conforti-legros-designers-1977,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08669,units/archives/conforti-legros-designers-1977,0,src-b4a24d415e52b15d,src-b4a24d415e52b15d,normalized_exact_citation,resolved_unique
enr-08670,units/archives/conforti-legros-designers-1977,0,src-b4a24d415e52b15d,src-b4a24d415e52b15d,normalized_exact_citation,resolved_unique
enr-08671,units/archives/conforti-legros-designers-1977,0,src-b4a24d415e52b15d,src-b4a24d415e52b15d,normalized_exact_citation,resolved_unique
enr-08672,units/archives/de-rosis-ruffo-letter-1663,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08673,units/archives/de-rosis-ruffo-letter-1663,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13801,units/archives/de-rosis-ruffo-letter-1663,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13802,units/archives/de-rosis-ruffo-letter-1663,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13803,units/archives/de-rosis-ruffo-letter-1663,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13804,units/archives/de-rosis-ruffo-letter-1663,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13805,units/archives/de-rosis-ruffo-letter-1663,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13807,units/archives/de-rosis-ruffo-letter-1663,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13807,units/archives/de-rosis-ruffo-letter-1663,1,src-00716af58395a8d4,src-00716af58395a8d4,normalized_exact_citation,resolved_unique
enr-00151,units/archives/dizionario-biografico-degli-italiani,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00153,units/archives/dizionario-biografico-degli-italiani,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08681,units/archives/dizionario-biografico-degli-italiani,0,src-10bc9949e39fa747,src-10bc9949e39fa747,normalized_exact_citation,resolved_unique
enr-08682,units/archives/dizionario-biografico-degli-italiani,0,src-10bc9949e39fa747,src-10bc9949e39fa747,normalized_exact_citation,resolved_unique
enr-08683,units/archives/dizionario-biografico-degli-italiani,0,src-10bc9949e39fa747,src-10bc9949e39fa747,normalized_exact_citation,resolved_unique
enr-08684,units/archives/dizionario-biografico-degli-italiani,0,src-10bc9949e39fa747,src-10bc9949e39fa747,normalized_exact_citation,resolved_unique
enr-08685,units/archives/dizionario-biografico-degli-italiani,0,src-10bc9949e39fa747,src-10bc9949e39fa747,normalized_exact_citation,resolved_unique
enr-00159,units/archives/dizionario-biografico-degli-italiani,0,src-10bc9949e39fa747,src-10bc9949e39fa747,normalized_exact_citation,resolved_unique
enr-00159,units/archives/dizionario-biografico-degli-italiani,1,src-d709f5fc3b8672a2,src-d709f5fc3b8672a2,normalized_exact_citation,resolved_unique
enr-00160,units/archives/dizionario-biografico-degli-italiani,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00161,units/archives/dizionario-biografico-degli-italiani,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08686,units/archives/ferri-ruffo-letter-1672,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08687,units/archives/ferri-ruffo-letter-1672,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13809,units/archives/ferri-ruffo-letter-1672,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13810,units/archives/ferri-ruffo-letter-1672,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13811,units/archives/ferri-ruffo-letter-1672,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13812,units/archives/ferri-ruffo-letter-1672,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13813,units/archives/ferri-ruffo-letter-1672,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13814,units/archives/ferri-ruffo-letter-1672,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13814,units/archives/ferri-ruffo-letter-1672,1,src-00716af58395a8d4,src-00716af58395a8d4,normalized_exact_citation,resolved_unique
enr-08694,units/archives/gavasetti-piacenza-contract-1624,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08694,units/archives/gavasetti-piacenza-contract-1624,1,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08695,units/archives/gavasetti-piacenza-contract-1624,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08695,units/archives/gavasetti-piacenza-contract-1624,1,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08696,units/archives/gavasetti-piacenza-contract-1624,0,src-851aa02e728daa62,src-851aa02e728daa62,normalized_exact_citation,resolved_unique
enr-08697,units/archives/gavasetti-piacenza-contract-1624,0,src-851aa02e728daa62,src-851aa02e728daa62,normalized_exact_citation,resolved_unique
enr-08697,units/archives/gavasetti-piacenza-contract-1624,1,src-919b65f8bf657771,src-919b65f8bf657771,normalized_exact_citation,resolved_unique
enr-08698,units/archives/gavasetti-piacenza-contract-1624,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08698,units/archives/gavasetti-piacenza-contract-1624,1,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08698,units/archives/gavasetti-piacenza-contract-1624,2,src-851aa02e728daa62,src-851aa02e728daa62,normalized_exact_citation,resolved_unique
enr-08698,units/archives/gavasetti-piacenza-contract-1624,3,src-919b65f8bf657771,src-919b65f8bf657771,normalized_exact_citation,resolved_unique
enr-08699,units/archives/gavasetti-piacenza-contract-1624,0,src-919b65f8bf657771,src-919b65f8bf657771,normalized_exact_citation,resolved_unique
enr-08700,units/archives/gavasetti-piacenza-contract-1624,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08701,units/archives/gavasetti-piacenza-contract-1624,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08702,units/archives/gavasetti-piacenza-contract-1624,0,src-851aa02e728daa62,src-851aa02e728daa62,normalized_exact_citation,resolved_unique
enr-08702,units/archives/gavasetti-piacenza-contract-1624,1,src-919b65f8bf657771,src-919b65f8bf657771,normalized_exact_citation,resolved_unique
enr-08703,units/archives/gavasetti-piacenza-contract-1624,0,src-851aa02e728daa62,src-851aa02e728daa62,normalized_exact_citation,resolved_unique
enr-08704,units/archives/gerusalemme-liberata-illustrations-1745,0,src-1efaefb043ef46bf,src-1efaefb043ef46bf,normalized_exact_citation,resolved_unique
enr-00163,units/archives/gerusalemme-liberata-illustrations-1745,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08705,units/archives/gerusalemme-liberata-illustrations-1745,0,src-1efaefb043ef46bf,src-1efaefb043ef46bf,normalized_exact_citation,resolved_unique
enr-00166,units/archives/gerusalemme-liberata-illustrations-1745,0,src-1efaefb043ef46bf,src-1efaefb043ef46bf,normalized_exact_citation,resolved_unique
enr-00166,units/archives/gerusalemme-liberata-illustrations-1745,1,src-66c47dcd9eefc8da,src-66c47dcd9eefc8da,normalized_exact_citation,resolved_unique
enr-08706,units/archives/gerusalemme-liberata-illustrations-1745,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08706,units/archives/gerusalemme-liberata-illustrations-1745,1,src-1efaefb043ef46bf,src-1efaefb043ef46bf,normalized_exact_citation,resolved_unique
enr-08707,units/archives/gerusalemme-liberata-illustrations-1745,0,src-1efaefb043ef46bf,src-1efaefb043ef46bf,normalized_exact_citation,resolved_unique
enr-08708,units/archives/gerusalemme-liberata-illustrations-1745,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08708,units/archives/gerusalemme-liberata-illustrations-1745,1,src-1efaefb043ef46bf,src-1efaefb043ef46bf,normalized_exact_citation,resolved_unique
enr-00170,units/archives/gerusalemme-liberata-illustrations-1745,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08709,units/archives/gessi-leopardi-letter-1647,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08710,units/archives/gessi-leopardi-letter-1647,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13816,units/archives/gessi-leopardi-letter-1647,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13817,units/archives/gessi-leopardi-letter-1647,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13818,units/archives/gessi-leopardi-letter-1647,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13819,units/archives/gessi-leopardi-letter-1647,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13821,units/archives/gessi-leopardi-letter-1647,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13821,units/archives/gessi-leopardi-letter-1647,1,,,,no_exact_match
enr-08717,units/archives/gilmartin-san-clemente-1974,0,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-00172,units/archives/gilmartin-san-clemente-1974,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08718,units/archives/gilmartin-san-clemente-1974,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08718,units/archives/gilmartin-san-clemente-1974,1,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-08719,units/archives/gilmartin-san-clemente-1974,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08719,units/archives/gilmartin-san-clemente-1974,1,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-08720,units/archives/gilmartin-san-clemente-1974,0,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-08721,units/archives/gilmartin-san-clemente-1974,0,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-08722,units/archives/gilmartin-san-clemente-1974,0,src-046c5789d1b4304f,src-046c5789d1b4304f,normalized_exact_citation,resolved_unique
enr-00179,units/archives/gilmartin-san-clemente-1974,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00180,units/archives/gilmartin-san-clemente-1974,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08723,units/archives/gini-cortona-letter-1666,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08724,units/archives/gini-cortona-letter-1666,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13823,units/archives/gini-cortona-letter-1666,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13824,units/archives/gini-cortona-letter-1666,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13825,units/archives/gini-cortona-letter-1666,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13826,units/archives/gini-cortona-letter-1666,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13826,units/archives/gini-cortona-letter-1666,1,src-1857724d8d9de01d,src-1857724d8d9de01d,normalized_exact_citation,resolved_unique
enr-13827,units/archives/gini-cortona-letter-1666,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13828,units/archives/gini-cortona-letter-1666,0,src-1857724d8d9de01d,src-1857724d8d9de01d,normalized_exact_citation,resolved_unique
enr-13829,units/archives/gini-cortona-letter-1666,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-13829,units/archives/gini-cortona-letter-1666,1,src-6a99fd3b5d12f01c,src-6a99fd3b5d12f01c,normalized_exact_citation,resolved_unique
enr-13829,units/archives/gini-cortona-letter-1666,2,src-1857724d8d9de01d,src-1857724d8d9de01d,normalized_exact_citation,resolved_unique
enr-08732,units/archives/giovanni-adamo-piola-letter-1690,0,src-be4131a2155339e4,src-be4131a2155339e4,normalized_exact_citation,resolved_unique
enr-08733,units/archives/giovanni-adamo-piola-letter-1690,0,src-be4131a2155339e4,src-be4131a2155339e4,normalized_exact_citation,resolved_unique
enr-08734,units/archives/giovanni-adamo-piola-letter-1690,0,src-be4131a2155339e4,src-be4131a2155339e4,normalized_exact_citation,resolved_unique
enr-08735,units/archives/giovanni-adamo-piola-letter-1690,0,src-be4131a2155339e4,src-be4131a2155339e4,normalized_exact_citation,resolved_unique
enr-08736,units/archives/giovanni-adamo-piola-letter-1690,0,src-be4131a2155339e4,src-be4131a2155339e4,normalized_exact_citation,resolved_unique
enr-08737,units/archives/giovanni-adamo-piola-letter-1690,0,src-be4131a2155339e4,src-be4131a2155339e4,normalized_exact_citation,resolved_unique
enr-08738,units/archives/giovanni-adamo-piola-letter-1690,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08738,units/archives/giovanni-adamo-piola-letter-1690,1,src-be4131a2155339e4,src-be4131a2155339e4,normalized_exact_citation,resolved_unique
enr-08739,units/archives/giovanni-adamo-piola-letter-1690,0,src-be4131a2155339e4,src-be4131a2155339e4,normalized_exact_citation,resolved_unique
enr-08740,units/archives/goldoni-opere-vol-2-1761,0,src-af12d54e3633f362,src-af12d54e3633f362,normalized_exact_citation,resolved_unique
enr-00182,units/archives/goldoni-opere-vol-2-1761,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08741,units/archives/goldoni-opere-vol-2-1761,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08741,units/archives/goldoni-opere-vol-2-1761,1,src-af12d54e3633f362,src-af12d54e3633f362,normalized_exact_citation,resolved_unique
enr-08742,units/archives/goldoni-opere-vol-2-1761,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08742,units/archives/goldoni-opere-vol-2-1761,1,src-af12d54e3633f362,src-af12d54e3633f362,normalized_exact_citation,resolved_unique
enr-08743,units/archives/goldoni-opere-vol-2-1761,0,src-af12d54e3633f362,src-af12d54e3633f362,normalized_exact_citation,resolved_unique
enr-00187,units/archives/goldoni-opere-vol-2-1761,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-00188,units/archives/goldoni-opere-vol-2-1761,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08744,units/archives/goldoni-opere-vol-2-1761,0,src-af12d54e3633f362,src-af12d54e3633f362,normalized_exact_citation,resolved_unique
enr-08745,units/archives/goldoni-opere-vol-2-1761,0,src-4cf43be06d86baee,src-4cf43be06d86baee,normalized_exact_citation,resolved_unique
enr-00191,units/archives/goldoni-opere-vol-2-1761,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-08746,units/archives/grassi-cortona-bozzetti-1957,0,src-933df2869d49c75f,src-933df2869d49c75f,normalized_exact_citation,resolved_unique
enr-08747,units/archives/grassi-cortona-bozzetti-1957,0,src-933df2869d49c75f,src-933df2869d49c75f,normalized_exact_citation,resolved_unique
enr-08748,units/archives/grassi-cortona-bozzetti-1957,0,src-933df2869d49c75f,src-933df2869d49c75f,normalized_exact_citation,resolved_unique
